work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employee_residence_c,employee_continent,company_location_c,company_location_continent,salary_usd_ajust,reside_en_mismo_pais
2022,Senior,Full-time,Data Analyst,164000,in company,M,United States of America,América,United States of America,América,164000.0,Sí
2022,Senior,Full-time,Data Analyst,132000,in company,M,United States of America,América,United States of America,América,132000.0,Sí
2022,Senior,Full-time,Data Scientist,170000,remote,M,United States of America,América,United States of America,América,170000.0,Sí
2022,Senior,Full-time,Data Scientist,123000,remote,M,United States of America,América,United States of America,América,123000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,189650,in company,M,United States of America,América,United States of America,América,189650.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,164996,in company,M,United States of America,América,United States of America,América,164996.0,Sí
2022,Mid-level,Full-time,ETL Developer,52533,in company,M,Greece,Europa,Greece,Europa,47466.055662538405,Sí
2022,Mid-level,Full-time,ETL Developer,52533,in company,M,Greece,Europa,Greece,Europa,47466.055662538405,Sí
2022,Executive,Full-time,Lead Data Engineer,115222,remote,S,Canada,América,Canada,América,107383.6764550109,Sí
2022,Senior,Full-time,Data Engineer,165400,remote,M,United States of America,América,United States of America,América,165400.0,Sí
2022,Senior,Full-time,Data Engineer,132320,remote,M,United States of America,América,United States of America,América,132320.0,Sí
2022,Senior,Full-time,Data Architect,208775,remote,M,United States of America,América,United States of America,América,208775.0,Sí
2022,Senior,Full-time,Data Architect,147800,remote,M,United States of America,América,United States of America,América,147800.0,Sí
2022,Senior,Full-time,Data Engineer,136994,remote,M,United States of America,América,United States of America,América,136994.0,Sí
2022,Senior,Full-time,Data Engineer,101570,remote,M,United States of America,América,United States of America,América,101570.0,Sí
2022,Senior,Full-time,Data Analyst,128875,remote,M,United States of America,América,United States of America,América,128875.0,Sí
2022,Senior,Full-time,Data Analyst,93700,remote,M,United States of America,América,United States of America,América,93700.0,Sí
2022,Executive,Full-time,Head of Machine Learning,76309,hibrido,L,India,Asia,India,Asia,71197.03403749807,Sí
2022,Entry-level,Full-time,Machine Learning Engineer,35093,remote,L,United Kingdom,Europa,United Kingdom,Europa,32312.915403569023,Sí
2022,Senior,Full-time,Data Engineer,183600,remote,L,United States of America,América,United States of America,América,183600.0,Sí
2022,Senior,Full-time,Data Engineer,100800,remote,L,United States of America,América,United States of America,América,100800.0,Sí
2022,Mid-level,Full-time,Data Analyst,49253,remote,M,United Kingdom,Europa,United Kingdom,Europa,45351.15328903157,Sí
2022,Mid-level,Full-time,Data Analyst,36940,remote,M,United Kingdom,Europa,United Kingdom,Europa,34013.5951616516,Sí
2022,Mid-level,Full-time,Data Analyst,42026,remote,M,Spain,Europa,Spain,Europa,38499.77638685301,Sí
2022,Mid-level,Full-time,Data Analyst,31520,remote,M,Spain,Europa,Spain,Europa,28875.29033725805,Sí
2022,Mid-level,Full-time,Data Engineer,84053,remote,M,Spain,Europa,Spain,Europa,77000.4688679426,Sí
2022,Mid-level,Full-time,Data Engineer,73546,remote,M,Spain,Europa,Spain,Europa,67375.06672411106,Sí
2022,Mid-level,Full-time,Data Engineer,98506,remote,M,United Kingdom,Europa,United Kingdom,Europa,90702.30657806314,Sí
2022,Mid-level,Full-time,Data Engineer,86193,remote,M,United Kingdom,Europa,United Kingdom,Europa,79364.74845068318,Sí
2022,Mid-level,Full-time,Data Engineer,84053,remote,M,Greece,Europa,Greece,Europa,75945.86976954182,Sí
2022,Mid-level,Full-time,Data Engineer,73546,remote,M,Greece,Europa,Greece,Europa,66452.29721807339,Sí
2022,Senior,Full-time,Machine Learning Engineer,189650,in company,M,United States of America,América,United States of America,América,189650.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,164996,in company,M,United States of America,América,United States of America,América,164996.0,Sí
2022,Mid-level,Full-time,Data Analyst,42026,remote,M,Greece,Europa,Greece,Europa,37972.483111069974,Sí
2022,Mid-level,Full-time,Data Analyst,31520,remote,M,Greece,Europa,Greece,Europa,28479.814107003418,Sí
2022,Mid-level,Full-time,Data Engineer,92350,remote,M,United Kingdom,Europa,United Kingdom,Europa,85033.987904129,Sí
2022,Mid-level,Full-time,Data Engineer,73880,remote,M,United Kingdom,Europa,United Kingdom,Europa,68027.1903233032,Sí
2022,Senior,Full-time,Data Scientist,215300,in company,L,United States of America,América,United States of America,América,215300.0,Sí
2022,Senior,Full-time,Data Scientist,140400,in company,L,United States of America,América,United States of America,América,140400.0,Sí
2022,Mid-level,Full-time,Data Engineer,63040,remote,M,Spain,Europa,Spain,Europa,57750.5806745161,Sí
2022,Mid-level,Full-time,Data Engineer,47280,remote,M,Spain,Europa,Spain,Europa,43312.93550588707,Sí
2022,Senior,Full-time,Data Scientist,260000,remote,M,United States of America,América,United States of America,América,260000.0,Sí
2022,Senior,Full-time,Data Scientist,180000,remote,M,United States of America,América,United States of America,América,180000.0,Sí
2022,Mid-level,Full-time,Data Scientist,67723,in company,M,United Kingdom,Europa,United Kingdom,Europa,62357.95086985738,Sí
2022,Mid-level,Full-time,Data Scientist,43096,in company,M,United Kingdom,Europa,United Kingdom,Europa,39681.91383558574,Sí
2022,Mid-level,Full-time,Data Engineer,63040,remote,M,Greece,Europa,Greece,Europa,56959.628214006836,Sí
2022,Mid-level,Full-time,Data Engineer,47280,remote,M,Greece,Europa,Greece,Europa,42719.72116050513,Sí
2022,Mid-level,Full-time,Data Engineer,73880,remote,M,United Kingdom,Europa,United Kingdom,Europa,68027.1903233032,Sí
2022,Mid-level,Full-time,Data Engineer,55410,remote,M,United Kingdom,Europa,United Kingdom,Europa,51020.3927424774,Sí
2021,Mid-level,Full-time,Machine Learning Engineer,51064,hibrido,L,Italy,Europa,Italy,Europa,50107.17131732642,Sí
2022,Senior,Full-time,Data Science Engineer,60000,remote,L,Argentina,América,Mexico,América,55262.234284988735,No
2022,Mid-level,Full-time,Data Engineer,82900,in company,M,United States of America,América,United States of America,América,82900.0,Sí
2022,Mid-level,Full-time,Data Engineer,63900,in company,M,United States of America,América,United States of America,América,63900.0,Sí
2022,Mid-level,Full-time,Machine Learning Scientist,160000,remote,L,United States of America,América,United States of America,América,160000.0,Sí
2022,Mid-level,Full-time,Machine Learning Scientist,112300,remote,L,United States of America,América,United States of America,América,112300.0,Sí
2022,Mid-level,Full-time,Data Science Manager,241000,remote,M,United States of America,América,United States of America,América,241000.0,Sí
2022,Mid-level,Full-time,Data Science Manager,159000,remote,M,United States of America,América,United States of America,América,159000.0,Sí
2022,Senior,Full-time,Data Scientist,180000,in company,M,United States of America,América,United States of America,América,180000.0,Sí
2022,Senior,Full-time,Data Scientist,80000,in company,M,United States of America,América,United States of America,América,80000.0,Sí
2022,Mid-level,Full-time,Data Analyst,58000,in company,S,United States of America,América,United States of America,América,58000.0,Sí
2022,Mid-level,Full-time,Data Analyst,58000,in company,S,United States of America,América,United States of America,América,58000.0,Sí
2022,Senior,Full-time,Data Engineer,136000,in company,M,United States of America,América,United States of America,América,136000.0,Sí
2022,Senior,Full-time,Data Engineer,108800,in company,M,United States of America,América,United States of America,América,108800.0,Sí
2022,Executive,Full-time,Data Engineer,242000,remote,M,United States of America,América,United States of America,América,242000.0,Sí
2022,Executive,Full-time,Data Engineer,200000,remote,M,United States of America,América,United States of America,América,200000.0,Sí
2022,Mid-level,Full-time,Data Scientist,61566,in company,M,United Kingdom,Europa,United Kingdom,Europa,56688.71141641155,Sí
2022,Mid-level,Full-time,Data Scientist,36940,in company,M,United Kingdom,Europa,United Kingdom,Europa,34013.5951616516,Sí
2022,Mid-level,Full-time,Data Engineer,73880,in company,M,United Kingdom,Europa,United Kingdom,Europa,68027.1903233032,Sí
2022,Mid-level,Full-time,Data Engineer,49253,in company,M,United Kingdom,Europa,United Kingdom,Europa,45351.15328903157,Sí
2022,Senior,Full-time,Data Scientist,165220,remote,M,United States of America,América,United States of America,América,165220.0,Sí
2022,Senior,Full-time,Data Scientist,120160,remote,M,United States of America,América,United States of America,América,120160.0,Sí
2022,Senior,Full-time,Data Analyst,124190,remote,M,United States of America,América,United States of America,América,124190.0,Sí
2022,Senior,Full-time,Data Analyst,90320,remote,M,United States of America,América,United States of America,América,90320.0,Sí
2022,Senior,Full-time,Data Engineer,181940,in company,M,United States of America,América,United States of America,América,181940.0,Sí
2022,Senior,Full-time,Data Engineer,132320,in company,M,United States of America,América,United States of America,América,132320.0,Sí
2022,Senior,Full-time,Data Engineer,220110,in company,M,United States of America,América,United States of America,América,220110.0,Sí
2022,Senior,Full-time,Data Engineer,160080,in company,M,United States of America,América,United States of America,América,160080.0,Sí
2022,Senior,Full-time,Data Scientist,180000,in company,L,United States of America,América,United States of America,América,180000.0,Sí
2022,Senior,Full-time,Data Scientist,120000,in company,L,United States of America,América,United States of America,América,120000.0,Sí
